customer_id,recency_days,frequency,monetary,R,F,M,segment
16787,398,4,1017.53,2,4,3,At risk
16788,123,5,1927.28,3,4,4,Loyal
16789,8,1,80.8,5,2,1,Promising
16790,4,6,1545.6200000000001,5,4,4,Champions
16791,29,15,3899.83,4,5,5,Champions
16792,282,5,623.46,2,4,3,At risk
16793,57,1,243.84,4,2,1,Promising
16794,1,15,2037.98,5,5,4,Champions
16795,365,3,2049.81,2,3,4,Big spenders
16796,89,1,305.62,3,2,2,Hibernating
16797,393,5,1793.52,2,4,4,Big spenders
16798,554,3,841.16,1,3,3,At risk
16799,432,2,447.83,1,3,2,At risk
16800,11,1,1162.65,5,2,3,Promising
16801,163,3,842.33,3,3,3,Loyal
16802,679,2,582.61,1,3,2,At risk
16803,65,1,332.3,3,2,2,Hibernating
16804,23,3,536.99,4,3,2,Loyal
16805,174,4,1076.34,3,4,3,Loyal
16806,103,4,736.21,3,4,3,Loyal
16807,143,6,2123.88,3,4,4,Loyal
16808,99,2,288.42,3,3,2,Loyal
16809,23,9,1727.43,4,5,4,Champions
16810,192,2,808.14,2,3,3,At risk
16811,5,2,547.07,5,3,2,Loyal
16812,361,4,2216.8,2,4,4,Big spenders
16813,8,10,1652.18,5,5,4,Champions
16814,14,36,11914.95,5,5,5,Champions
16815,454,2,406.02,1,3,2,At risk
16816,103,4,417.06,3,4,2,Loyal
16817,3,12,2432.1,5,5,4,Champions
16818,11,11,3349.57,5,5,5,Champions
16819,465,2,182.59,1,3,1,At risk
16820,96,1,497.61,3,2,2,Hibernating
16821,382,1,113.35,2,2,1,Hibernating
16822,686,1,157.59,1,2,1,Hibernating
16823,227,7,2243.09,2,4,4,Big spenders
16824,16,3,686.24,5,3,3,Loyal
16825,39,5,1826.89,4,4,4,Champions
16826,51,1,341.7,4,2,2,Promising
16827,393,5,387.18,2,4,2,At risk
16828,112,1,113.5,3,2,1,Hibernating
16829,157,2,513.32,3,3,2,Loyal
16830,39,4,1207.5,4,4,4,Champions
16831,565,1,91.8,1,2,1,Hibernating
16832,184,5,417.61,3,4,2,Loyal
16833,1,6,2409.04,5,4,4,Champions
16834,228,2,898.96,2,3,3,At risk
16835,128,6,1393.66,3,4,4,Loyal
16836,40,4,782.37,4,4,3,Champions
16837,31,11,3170.98,4,5,5,Champions
16838,197,4,1159.61,2,4,3,At risk
16839,9,44,21556.54,5,5,5,Champions
16840,603,2,139.85,1,3,1,At risk
16841,37,12,3910.86,4,5,5,Champions
16842,101,3,1264.19,3,3,4,Loyal
16843,43,35,19548.03,4,5,5,Champions
16844,563,2,614.34,1,3,3,At risk
16845,618,1,253.88,1,2,1,Hibernating
16846,50,3,842.41,4,3,3,Loyal
16847,43,2,614.89,4,3,3,Loyal
16848,53,4,1411.62,4,4,4,Champions
16849,187,1,124.57,3,2,1,Hibernating
16850,334,1,332.41,2,2,2,Hibernating
16851,4,3,342.45,5,3,2,Loyal
16852,10,2,144.91000000000003,5,3,1,Loyal
16854,417,2,1408.96,1,3,4,At risk
16855,24,2,328.4,4,3,2,Loyal
16856,15,3,358.49,5,3,2,Loyal
16857,443,1,352.8,1,2,2,Hibernating
16858,369,10,4265.59,2,5,5,Big spenders
16859,145,7,1794.88,3,4,4,Loyal
16860,453,3,1610.62,1,3,4,At risk
16861,60,5,928.89,3,4,3,Loyal
16862,547,4,662.33,1,4,3,At risk
16863,31,3,834.27,4,3,3,Loyal
16864,434,2,409.25,1,3,2,At risk
16865,402,1,130.95,2,2,1,Hibernating
16866,141,3,207.73999999999998,3,3,1,Loyal
16867,690,1,76.74000000000001,1,2,1,Hibernating
16868,394,3,384.56,2,3,2,At risk
16869,23,4,817.12,4,4,3,Champions
16870,469,1,450.15999999999997,1,2,2,Hibernating
16871,22,6,2778.44,4,4,4,Champions
16872,77,6,1213.13,3,4,4,Loyal
16873,5,12,14617.39,5,5,5,Champions
16874,379,1,209.89000000000001,2,2,1,Hibernating
16875,67,11,4144.7,3,5,5,Loyal
16876,404,1,136.01,2,2,1,Hibernating
16877,12,6,846.62,5,4,3,Champions
16880,31,8,1813.21,4,5,4,Champions
16881,67,1,432.0,3,2,2,Hibernating
16882,67,3,705.12,3,3,3,Loyal
16883,187,19,2236.11,3,5,4,Loyal
16884,38,4,1070.97,4,4,3,Champions
16885,15,4,683.35,5,4,3,Champions
16887,35,3,658.17,4,3,3,Loyal
16888,401,3,434.2,2,3,2,At risk
16889,195,6,2526.65,2,4,4,Big spenders
16890,477,3,277.91,1,3,1,At risk
16891,2,11,1727.94,5,5,4,Champions
16892,1,7,754.75,5,4,3,Champions
16893,367,2,249.47,2,3,1,At risk
16894,502,3,1265.26,1,3,4,At risk
16895,65,5,1102.9,3,4,3,Loyal
16896,555,1,103.95,1,2,1,Hibernating
16897,314,1,213.03,2,2,1,Hibernating
16898,26,5,885.21,4,4,3,Champions
16899,8,8,1695.77,5,5,4,Champions
16900,17,3,882.16,5,3,3,Loyal
16901,729,1,204.26,1,2,1,Hibernating
16902,116,1,1706.88,3,2,4,Big spenders
16903,29,3,1021.35,4,3,3,Loyal
16904,4,20,4656.56,5,5,5,Champions
16905,5,17,4683.57,5,5,5,Champions
16906,82,7,1410.07,3,4,4,Loyal
16907,29,9,1470.89,4,5,4,Champions
16908,722,1,252.59,1,2,1,Hibernating
16909,72,1,364.14,3,2,2,Hibernating
16910,4,8,1508.96,5,5,4,Champions
16911,636,2,251.35000000000002,1,3,1,At risk
16912,29,15,4437.11,4,5,5,Champions
16913,290,3,423.90999999999997,2,3,2,At risk
16914,36,1,183.76,4,2,1,Promising
16915,9,11,1543.18,5,5,4,Champions
16916,24,4,896.12,4,4,3,Champions
16917,277,2,1851.88,2,3,4,Big spenders
16918,50,15,3164.06,4,5,5,Champions
16919,156,24,4837.56,3,5,5,Loyal
16920,411,1,355.45,1,2,2,Hibernating
16921,61,3,409.21,3,3,2,Loyal
16922,573,1,611.08,1,2,3,Hibernating
16923,12,31,12756.93,5,5,5,Champions
16924,21,3,763.89,4,3,3,Loyal
16925,540,1,125.65,1,2,1,Hibernating
16926,371,5,1158.66,2,4,3,At risk
16927,116,3,543.05,3,3,2,Loyal
16928,80,26,3750.48,3,5,5,Loyal
16929,4,7,1295.39,5,4,4,Champions
16930,26,3,378.89,4,3,2,Loyal
16931,5,23,5032.22,5,5,5,Champions
16932,53,3,412.55,4,3,2,Loyal
16933,1,9,3069.95,5,5,5,Champions
16934,55,6,2062.89,4,4,4,Champions
16935,382,3,530.86,2,3,2,At risk
16936,26,2,548.29,4,3,2,Loyal
16937,499,1,196.25,1,2,1,Hibernating
16938,9,9,6162.11,5,5,5,Champions
16939,489,3,433.85,1,3,2,At risk
16940,52,8,6374.56,4,5,5,Champions
16941,612,1,33.0,1,2,1,Hibernating
16942,13,9,1878.51,5,5,4,Champions
16943,212,3,816.73,2,3,3,At risk
16944,610,1,101.36,1,2,1,Hibernating
16945,22,33,8533.16,4,5,5,Champions
16946,383,5,1199.54,2,4,4,Big spenders
16947,236,2,914.8100000000001,2,3,3,At risk
16948,139,7,868.77,3,4,3,Loyal
16949,4,6,1286.27,5,4,4,Champions
16950,57,10,3503.17,4,5,5,Champions
16951,137,2,1262.75,3,3,4,Loyal
16952,109,5,795.83,3,4,3,Loyal
16953,30,1,20.8,4,2,1,Promising
16954,1,20,6081.88,5,5,5,Champions
16955,185,6,1095.31,3,4,3,Loyal
16956,18,1,308.74,5,2,2,Promising
16957,239,2,416.64,2,3,2,At risk
16958,435,1,778.49,1,2,3,Hibernating
16959,87,1,117.35000000000001,3,2,1,Hibernating
16960,39,8,1988.93,4,5,4,Champions
16961,116,3,777.61,3,3,3,Loyal
16962,410,1,251.04,1,2,1,Hibernating
16963,187,1,110.55000000000001,3,2,1,Hibernating
16964,733,2,207.85,1,3,1,At risk
16965,227,1,192.07,2,2,1,Hibernating
16966,8,6,2151.72,5,4,4,Champions
16967,189,1,319.02,2,2,2,Hibernating
16968,4,2,439.43,5,3,2,Loyal
16969,39,3,650.41,4,3,3,Loyal
16970,626,1,71.4,1,2,1,Hibernating
16971,38,1,357.21,4,2,2,Promising
16972,383,2,749.0,2,3,3,At risk
16973,386,1,127.0,2,2,1,Hibernating
16974,523,2,365.5,1,3,2,At risk
16975,423,3,911.27,1,3,3,At risk
16976,267,1,251.51999999999998,2,2,1,Hibernating
16977,395,4,496.0,2,4,2,At risk
16978,78,3,768.88,3,3,3,Loyal
16979,4,9,2787.09,5,5,4,Champions
16980,255,3,1422.8300000000002,2,3,4,Big spenders
16982,61,1,384.06,3,2,2,Hibernating
16983,13,11,3490.5299999999997,5,5,5,Champions
16984,88,9,10256.93,3,5,5,Loyal
16985,17,22,10548.26,5,5,5,Champions
16986,30,11,4888.75,4,5,5,Champions
16987,3,11,2487.55,5,5,4,Champions
16988,5,2,382.67,5,3,2,Loyal
16989,7,6,1133.25,5,4,3,Champions
16990,219,2,344.0,2,3,2,At risk
16991,421,1,1041.21,1,2,3,Hibernating
16992,11,13,5476.5,5,5,5,Champions
16993,464,2,1688.15,1,3,4,At risk
16996,30,9,2095.71,4,5,4,Champions
16997,288,3,702.0,2,3,3,At risk
16998,150,4,394.5,3,4,2,Loyal
16999,23,2,484.82,4,3,2,Loyal
17000,396,2,406.3,2,3,2,At risk
17001,1,19,6640.8,5,5,5,Champions
17002,86,7,2571.55,3,4,4,Loyal
17003,402,4,828.21,2,4,3,At risk
17004,46,4,2324.36,4,4,4,Champions
17005,471,2,622.36,1,3,3,At risk
17006,5,8,1635.27,5,5,4,Champions
17007,51,7,1120.1,4,4,3,Champions
17008,429,1,81.36,1,2,1,Hibernating
17009,551,1,242.06,1,2,1,Hibernating
17010,18,1,195.36,5,2,1,Promising
17011,30,3,536.7,4,3,2,Loyal
17012,725,1,360.61,1,2,2,Hibernating
17014,8,3,583.4300000000001,5,3,2,Loyal
17015,29,3,1838.6100000000001,4,3,4,Loyal
17016,577,1,552.4,1,2,2,Hibernating
17017,3,29,12507.789999999999,5,5,5,Champions
17018,41,6,2287.7,4,4,4,Champions
17019,11,11,3585.29,5,5,5,Champions
17020,542,2,935.62,1,3,3,At risk
17021,442,6,1182.22,1,4,3,At risk
17022,31,2,260.0,4,3,1,Loyal
17023,417,3,800.18,1,3,3,At risk
17024,45,3,95.85,4,3,1,Loyal
17025,61,5,1349.67,3,4,4,Loyal
17026,185,3,175.82999999999998,3,3,1,Loyal
17027,79,9,1268.93,3,5,4,Loyal
17028,581,3,1593.83,1,3,4,At risk
17029,111,7,2137.3,3,4,4,Loyal
17030,64,1,146.87,3,2,1,Hibernating
17031,12,6,2773.85,5,4,4,Champions
17032,603,5,2832.94,1,4,4,At risk
17033,86,4,1332.79,3,4,4,Loyal
17034,16,5,1261.42,5,4,4,Champions
17035,246,4,578.34,2,4,2,At risk
17036,383,1,176.9,2,2,1,Hibernating
17037,88,1,1267.32,3,2,4,Big spenders
17038,30,2,743.17,4,3,3,Loyal
17039,604,1,1954.99,1,2,4,Hibernating
17040,138,2,463.25,3,3,2,Loyal
17041,27,6,1639.4,4,4,4,Champions
17042,3,5,1036.58,5,4,3,Champions
17043,32,8,2593.65,4,5,4,Champions
17044,25,12,11962.3,4,5,5,Champions
17045,113,5,827.6800000000001,3,4,3,Loyal
17046,157,5,1906.07,3,4,4,Loyal
17047,85,6,2289.23,3,4,4,Loyal
17048,118,7,2031.73,3,4,4,Loyal
17049,3,19,9824.23,5,5,5,Champions
17050,96,10,4348.46,3,5,5,Loyal
17051,194,4,706.49,2,4,3,At risk
17052,28,1,399.09,4,2,2,Promising
17053,131,1,498.48,3,2,2,Hibernating
17054,28,5,1356.33,4,4,4,Champions
17055,446,1,232.85,1,2,1,Hibernating
17056,738,1,128.60000000000002,1,2,1,Hibernating
17057,596,1,288.79,1,2,2,Hibernating
17058,82,3,1179.89,3,3,3,Loyal
17059,30,9,4846.87,4,5,5,Champions
17060,266,1,234.24,2,2,1,Hibernating
17061,74,11,5116.13,3,5,5,Loyal
17062,314,6,884.71,2,4,3,At risk
17063,21,13,3613.53,4,5,5,Champions
17064,59,3,855.45,4,3,3,Loyal
17065,638,2,194.7,1,3,1,At risk
17066,726,1,228.34,1,2,1,Hibernating
17067,725,3,454.54,1,3,2,At risk
17068,12,47,8945.53,5,5,5,Champions
17069,28,13,5476.19,4,5,5,Champions
17070,114,2,437.42,3,3,2,Loyal
17071,28,13,3793.71,4,5,5,Champions
17072,625,1,273.35,1,2,1,Hibernating
17073,18,4,1444.84,5,4,4,Champions
17074,563,1,203.05,1,2,1,Hibernating
17075,18,10,2216.28,5,5,4,Champions
17076,36,6,1242.75,4,4,4,Champions
17077,578,1,306.0,1,2,2,Hibernating
17078,36,2,375.86,4,3,2,Loyal
17079,78,1,118.80000000000001,3,2,1,Hibernating
17080,22,7,957.53,4,4,3,Champions
17081,25,6,949.39,4,4,3,Champions
17082,33,6,4732.03,4,4,5,Champions
17083,109,9,4049.79,3,5,5,Loyal
17084,35,3,5001.21,4,3,5,Loyal
17085,123,27,7777.12,3,5,5,Loyal
17086,7,6,2050.08,5,4,4,Champions
17087,738,1,221.53,1,2,1,Hibernating
17088,28,4,1991.01,4,4,4,Champions
17089,386,1,128.45,2,2,1,Hibernating
17090,4,13,2988.7400000000002,5,5,5,Champions
17091,3,19,7493.8,5,5,5,Champions
17092,50,11,5511.41,4,5,5,Champions
17093,593,1,235.88,1,2,1,Hibernating
17094,322,2,402.20000000000005,2,3,2,At risk
17095,23,7,2562.3,4,4,4,Champions
17096,15,11,3665.48,5,5,5,Champions
17097,2,9,1126.86,5,5,3,Champions
17098,382,3,591.0699999999999,2,3,2,At risk
17099,533,1,582.17,1,2,2,Hibernating
17100,18,2,971.74,5,3,3,Loyal
17101,10,7,2507.05,5,4,4,Champions
17102,262,1,25.5,2,2,1,Hibernating
17103,722,1,424.3,1,2,2,Hibernating
17104,424,1,474.03,1,2,2,Hibernating
17105,159,2,665.78,3,3,3,Loyal
17106,389,1,481.58,2,2,2,Hibernating
17107,33,10,15762.72,4,5,5,Champions
17108,664,1,174.95,1,2,1,Hibernating
17109,29,8,1291.71,4,5,4,Champions
17110,165,3,499.9,3,3,2,Loyal
17111,47,2,459.58,4,3,2,Loyal
17112,503,1,197.57,1,2,1,Hibernating
17113,574,6,2134.01,1,4,4,At risk
17114,6,8,739.72,5,5,3,Champions
17115,8,7,2748.7400000000002,5,4,4,Champions
17116,648,1,389.78,1,2,2,Hibernating
17117,288,1,116.19999999999999,2,2,1,Hibernating
17118,318,1,157.02,2,2,1,Hibernating
17119,3,2,606.91,5,3,3,Loyal
17120,233,1,307.46,2,2,2,Hibernating
17121,403,1,314.74,2,2,2,Hibernating
17122,119,4,570.5,3,4,2,Loyal
17123,162,3,966.67,3,3,3,Loyal
17124,185,1,294.24,3,2,2,Hibernating
17125,50,1,230.5,4,2,1,Promising
17126,152,9,1996.03,3,5,4,Loyal
17127,429,5,1155.0300000000002,1,4,3,At risk
17128,335,1,157.09,2,2,1,Hibernating
17129,520,1,31.85,1,2,1,Hibernating
17131,5,5,2463.17,5,4,4,Champions
17132,452,2,1220.9099999999999,1,3,4,At risk
17133,16,12,12972.09,5,5,5,Champions
17134,107,3,625.3,3,3,3,Loyal
17135,16,10,1716.3799999999999,5,5,4,Champions
17136,662,1,231.68,1,2,1,Hibernating
17137,416,6,1099.81,1,4,3,At risk
17138,276,7,4417.27,2,4,5,Big spenders
17139,16,25,19533.76,5,5,5,Champions
17140,247,1,454.12,2,2,2,Hibernating
17141,418,4,727.58,1,4,3,At risk
17142,239,4,1275.25,2,4,4,Big spenders
17143,417,2,880.97,1,3,3,At risk
17144,1,2,984.57,5,3,3,Loyal
17145,513,4,3025.66,1,4,5,At risk
17146,106,13,5814.39,3,5,5,Loyal
17147,23,9,3161.7,4,5,5,Champions
17148,52,1,124.88,4,2,1,Promising
17149,451,1,143.10000000000002,1,2,1,Hibernating
17150,377,6,1357.95,2,4,4,Big spenders
17151,735,1,231.90000000000003,1,2,1,Hibernating
17152,195,4,2016.5,2,4,4,Big spenders
17153,24,1,213.78,4,2,1,Promising
17154,75,1,329.34,3,2,2,Hibernating
17155,18,7,892.46,5,4,3,Champions
17156,492,1,577.02,1,2,2,Hibernating
17157,8,19,5151.9,5,5,5,Champions
17158,32,5,1967.25,4,4,4,Champions
17159,22,5,2099.59,4,4,4,Champions
17160,31,17,10209.16,4,5,5,Champions
17161,444,1,856.01,1,2,3,Hibernating
17162,29,10,1715.46,4,5,4,Champions
17163,22,4,699.78,4,4,3,Champions
17164,33,7,2467.35,4,4,4,Champions
17165,284,6,1794.32,2,4,4,Big spenders
17166,39,2,206.34,4,3,1,Loyal
17167,380,3,867.11,2,3,3,At risk
17168,499,1,400.2,1,2,2,Hibernating
17169,58,3,1156.73,4,3,3,Loyal
17170,374,2,178.68,2,3,1,At risk
17171,289,2,384.59,2,3,2,At risk
17172,79,3,956.5699999999999,3,3,3,Loyal
17173,5,8,3766.6,5,5,5,Champions
17174,218,1,59.9,2,2,1,Hibernating
17175,44,4,1443.69,4,4,4,Champions
17176,202,3,902.3199999999999,2,3,3,At risk
17177,505,1,119.5,1,2,1,Hibernating
17178,731,1,432.96,1,2,2,Hibernating
17179,178,6,1507.26,3,4,4,Loyal
17180,56,11,2220.47,4,5,4,Champions
17181,57,3,309.85,4,3,2,Loyal
17182,423,2,321.3,1,3,2,At risk
17183,8,6,3330.36,5,4,5,Champions
17184,569,2,198.41000000000003,1,3,1,At risk
17185,592,3,229.46,1,3,1,At risk
17186,47,2,144.0,4,3,1,Loyal
17187,227,2,467.71,2,3,2,At risk
17188,11,13,4575.2300000000005,5,5,5,Champions
17189,106,5,953.63,3,4,3,Loyal
17190,59,6,1529.73,4,4,4,Champions
17191,28,15,4284.84,4,5,5,Champions
17192,536,1,75.28,1,2,1,Hibernating
17193,46,8,2293.5,4,5,4,Champions
17194,361,2,776.66,2,3,3,At risk
17195,655,1,562.98,1,2,2,Hibernating
17196,428,1,327.75,1,2,2,Hibernating
17197,30,1,1013.01,4,2,3,Promising
17198,24,3,692.22,4,3,3,Loyal
17199,582,1,135.04000000000002,1,2,1,Hibernating
17200,387,4,356.71,2,4,2,At risk
17201,54,4,1117.0,4,4,3,Champions
17202,421,1,160.65,1,2,1,Hibernating
17203,36,10,5564.09,4,5,5,Champions
17204,175,9,5491.1900000000005,3,5,5,Loyal
17205,54,3,999.35,4,3,3,Loyal
17206,53,1,204.24,4,2,1,Promising
17207,652,1,291.77,1,2,2,Hibernating
17208,396,1,111.15,2,2,1,Hibernating
17209,649,3,595.7,1,3,2,At risk
17210,393,1,251.72,2,2,1,Hibernating
17211,27,13,3758.35,4,5,5,Champions
17212,253,3,794.41,2,3,3,At risk
17213,40,13,4853.5,4,5,5,Champions
17214,60,6,974.12,3,4,3,Loyal
17215,464,1,186.15,1,2,1,Hibernating
17216,554,1,63.6,1,2,1,Hibernating
17217,234,2,210.1,2,3,1,At risk
17218,4,18,3889.39,5,5,5,Champions
17219,32,2,259.13,4,3,1,Loyal
17220,24,21,4451.41,4,5,5,Champions
17221,7,5,976.62,5,4,3,Champions
17222,65,6,1563.6100000000001,3,4,4,Loyal
17223,310,3,523.04,2,3,2,At risk
17224,501,1,100.86,1,2,1,Hibernating
17225,582,1,131.15,1,2,1,Hibernating
17226,309,3,895.47,2,3,3,At risk
17227,19,12,1878.93,5,5,4,Champions
17228,16,13,2820.03,5,5,4,Champions
17229,96,2,318.76,3,3,2,Loyal
17230,264,18,9226.25,2,5,5,Big spenders
17231,12,25,6993.4800000000005,5,5,5,Champions
17232,3,2,417.77,5,3,2,Loyal
17233,35,3,560.86,4,3,2,Loyal
17234,183,1,149.89000000000001,3,2,1,Hibernating
17235,25,8,1562.98,4,5,4,Champions
17236,13,12,1929.26,5,5,4,Champions
17237,11,4,994.13,5,4,3,Champions
17238,3,32,7331.17,5,5,5,Champions
17239,313,4,1189.45,2,4,3,At risk
17240,596,1,130.6,1,2,1,Hibernating
17241,385,12,2736.64,2,5,4,Big spenders
17242,108,5,2889.28,3,4,5,Loyal
17243,1,69,20112.28,5,5,5,Champions
17244,53,5,1826.04,4,4,4,Champions
17245,205,2,371.63,2,3,2,At risk
17246,547,2,38.92,1,3,1,At risk
17247,15,1,280.09000000000003,5,2,1,Promising
17248,120,2,500.54,3,3,2,Loyal
17249,429,1,68.03,1,2,1,Hibernating
17250,4,2,381.97,5,3,2,Loyal
17251,363,3,795.23,2,3,3,At risk
17252,117,2,348.91,3,3,2,Loyal
17253,18,1,178.26,5,2,1,Promising
17254,5,3,469.48,5,3,2,Loyal
17255,41,4,781.7,4,4,3,Champions
17256,107,5,498.93,3,4,2,Loyal
17257,436,2,189.78,1,3,1,At risk
17258,397,2,417.3,2,3,2,At risk
17259,148,6,1452.39,3,4,4,Loyal
17260,411,1,120.95,1,2,1,Hibernating
17261,510,1,221.59,1,2,1,Hibernating
17262,52,11,2488.76,4,5,4,Champions
17263,208,1,63.440000000000005,2,2,1,Hibernating
17264,424,1,268.28,1,2,1,Hibernating
17265,139,2,550.01,3,3,2,Loyal
17266,2,5,501.71999999999997,5,4,2,Champions
17267,127,2,317.2,3,3,2,Loyal
17268,108,11,1733.8899999999999,3,5,4,Loyal
17269,386,1,491.81,2,2,2,Hibernating
17270,469,2,601.4499999999999,1,3,3,At risk
17271,736,1,204.3,1,2,1,Hibernating
17272,42,4,2148.63,4,4,4,Champions
17273,424,1,141.12,1,2,1,Hibernating
17274,35,2,573.22,4,3,2,Loyal
17275,383,1,114.1,2,2,1,Hibernating
17276,402,1,496.29,2,2,2,Hibernating
17277,228,2,1065.3500000000001,2,3,3,At risk
17278,241,2,271.24,2,3,1,At risk
17279,58,1,187.82999999999998,4,2,1,Promising
17280,438,1,118.85999999999999,1,2,1,Hibernating
17281,374,6,797.8499999999999,2,4,3,At risk
17282,130,5,2308.54,3,4,4,Loyal
17283,379,1,188.46,2,2,1,Hibernating
17284,60,7,2553.65,3,4,4,Loyal
17285,628,2,400.44,1,3,2,At risk
17286,22,3,389.18,4,3,2,Loyal
17287,26,21,3820.56,4,5,5,Champions
17288,9,11,2468.43,5,5,4,Champions
17289,32,9,2041.8,4,5,4,Champions
17290,4,8,1427.48,5,5,4,Champions
17291,308,1,550.8000000000001,2,2,2,Hibernating
17292,472,2,271.75,1,3,1,At risk
17293,8,17,3750.63,5,5,5,Champions
17294,669,2,467.78999999999996,1,3,2,At risk
17295,29,3,547.0,4,3,2,Loyal
17296,730,1,338.13,1,2,2,Hibernating
17297,17,1,128.18,5,2,1,Promising
17298,101,5,938.36,3,4,3,Loyal
17299,12,6,993.23,5,4,3,Champions
17300,391,2,393.64,2,3,2,At risk
17301,21,2,294.39,4,3,2,Loyal
17302,15,5,1135.63,5,4,3,Champions
17303,361,1,250.04,2,2,1,Hibernating
17304,534,1,111.5,1,2,1,Hibernating
17305,649,1,2135.46,1,2,4,Hibernating
17306,11,21,9782.35,5,5,5,Champions
17307,395,10,3694.61,2,5,5,Big spenders
17308,393,2,4511.76,2,3,5,Big spenders
17309,95,3,320.39,3,3,2,Loyal
17310,387,2,1025.1,2,3,3,At risk
17311,78,6,3500.56,3,4,5,Loyal
17312,139,3,644.3,3,3,3,Loyal
17313,31,1,2328.84,4,2,4,Big spenders
17314,25,17,4529.11,4,5,5,Champions
17315,2,41,9536.5,5,5,5,Champions
17316,420,1,124.45,1,2,1,Hibernating
17317,53,2,2562.1800000000003,4,3,4,Loyal
17318,725,1,157.32999999999998,1,2,1,Hibernating
17319,669,1,29.1,1,2,1,Hibernating
17320,100,6,2444.85,3,4,4,Loyal
17321,8,6,1665.21,5,4,4,Champions
17322,376,5,910.79,2,4,3,At risk
17323,15,12,1542.69,5,5,4,Champions
17324,18,12,2018.07,5,5,4,Champions
17325,280,3,609.5699999999999,2,3,3,At risk
17326,408,2,312.35,2,3,2,At risk
17327,410,2,152.35,1,3,1,At risk
17328,673,1,104.7,1,2,1,Hibernating
17329,14,5,998.53,5,4,3,Champions
17330,23,4,423.8,4,4,2,Champions
17331,124,1,175.2,3,2,1,Hibernating
17332,528,5,827.77,1,4,3,At risk
17333,86,1,494.25,3,2,2,Hibernating
17334,302,3,635.15,2,3,3,At risk
17335,384,2,497.04,2,3,2,At risk
17336,472,1,81.12,1,2,1,Hibernating
17337,151,4,1969.41,3,4,4,Loyal
17338,17,17,11869.59,5,5,5,Champions
17339,94,2,243.36,3,3,1,Loyal
17340,30,18,19513.9,4,5,5,Champions
17341,157,5,1272.21,3,4,4,Loyal
17342,380,4,1210.14,2,4,4,Big spenders
17343,355,6,1259.94,2,4,4,Big spenders
17344,46,2,457.36,4,3,2,Loyal
17345,15,10,1586.6299999999999,5,5,4,Champions
17346,4,26,4971.13,5,5,5,Champions
17347,86,1,228.96,3,2,1,Hibernating
17348,15,9,2430.99,5,5,4,Champions
17349,179,5,772.41,3,4,3,Loyal
17350,8,7,1863.82,5,4,4,Champions
17351,36,12,1964.38,4,5,4,Champions
17352,696,1,36.25,1,2,1,Hibernating
17353,129,4,3242.0,3,4,5,Loyal
17354,51,4,3133.96,4,4,5,Champions
17355,386,1,273.31,2,2,1,Hibernating
17356,312,5,946.47,2,4,3,At risk
17357,24,2,384.39,4,3,2,Loyal
17358,303,5,861.01,2,4,3,At risk
17359,11,2,284.46,5,3,2,Loyal
17360,17,6,1170.56,5,4,3,Champions
17361,49,5,871.79,4,4,3,Champions
17362,239,7,1010.54,2,4,3,At risk
17363,395,3,920.46,2,3,3,At risk
17364,1,27,11597.5,5,5,5,Champions
17365,13,15,8179.45,5,5,5,Champions
17366,432,2,1075.59,1,3,3,At risk
17367,238,1,167.55,2,2,1,Hibernating
17368,23,14,2145.39,4,5,4,Champions
17369,456,1,979.1999999999999,1,2,3,Hibernating
17370,73,4,446.18,3,4,2,Loyal
17371,17,6,651.37,5,4,3,Champions
17372,41,26,4278.13,4,5,5,Champions
17373,40,7,1167.5,4,4,3,Champions
17374,219,3,711.21,2,3,3,At risk
17375,199,4,632.95,2,4,3,At risk
17376,71,4,453.64,3,4,2,Loyal
17377,24,78,17574.48,4,5,5,Champions
17379,11,1,389.71999999999997,5,2,2,Promising
17380,434,3,645.0,1,3,3,At risk
17381,9,38,36398.65,5,5,5,Champions
17382,65,8,902.28,3,5,3,Loyal
17383,4,2,304.09,5,3,2,Loyal
17384,19,3,507.55,5,3,2,Loyal
17385,15,1,256.11,5,2,1,Promising
17386,8,7,2812.77,5,4,4,Champions
17387,20,2,746.81,4,3,3,Loyal
17388,78,11,2675.37,3,5,4,Loyal
17389,1,61,57170.33,5,5,5,Champions
17390,421,1,149.3,1,2,1,Hibernating
17391,164,2,508.8,3,3,2,Loyal
17392,307,3,579.92,2,3,2,At risk
17393,411,2,381.15,1,3,2,At risk
17394,219,1,203.86999999999998,2,2,1,Hibernating
17395,508,1,97.5,1,2,1,Hibernating
17396,39,13,8159.1,4,5,5,Champions
17397,22,3,1198.28,4,3,4,Loyal
17398,115,3,653.38,3,3,3,Loyal
17400,126,8,4623.28,3,5,5,Loyal
17401,541,1,114.85,1,2,1,Hibernating
17402,5,22,4570.66,5,5,5,Champions
17403,36,2,382.87,4,3,2,Loyal
17404,4,21,45931.32,5,5,5,Champions
17405,1,3,1031.41,5,3,3,Loyal
17406,333,13,4186.95,2,5,5,Big spenders
17407,412,1,552.9,1,2,2,Hibernating
17408,163,3,164.89000000000001,3,3,1,Loyal
17409,185,10,7793.51,3,5,5,Loyal
17410,16,5,1214.72,5,4,4,Champions
17411,12,5,1359.98,5,4,4,Champions
17412,3,16,4210.02,5,5,5,Champions
17413,405,2,560.14,2,3,2,At risk
17414,44,6,2249.52,4,4,4,Champions
17415,80,1,507.84,3,2,2,Hibernating
17416,30,22,17243.37,4,5,5,Champions
